x,y
50.0,2110.953263396215
67.0,4226.725744188458
89.0,7483.453851619331
76.0,5720.321639914238
35.0,1352.7941659838891
99.0,10106.86229345735
31.0,843.592353517077
52.0,2673.254428142902
11.0,84.63916681325044
66.0,5140.912726057116
50.0,2482.6642195802624
39.0,1406.2283220835443
60.0,2878.413365576121
35.0,1150.9476686364662
53.0,2492.6451024236903
14.0,66.39241787734876
49.0,2472.435439283556
16.0,261.37601386465417
76.0,5670.139701120914
13.0,91.72598868731436
51.0,2340.709895013896
70.0,5322.186418989565
98.0,8573.970793916127
86.0,7895.252939736229
100.0,9801.716319667827
46.0,2033.5045244500664
51.0,2203.7041008931683
50.0,2336.2235084074655
91.0,9010.432074143502
48.0,2283.08631371949
81.0,6608.000281000887
38.0,1431.2261912917513
40.0,1575.44315646943
79.0,5917.709255596685
96.0,7749.264228887567
60.0,3248.0639815051195
70.0,5269.205578738077
44.0,2023.2934574932247
11.0,143.7643303429205
6.0,3.684531416369636
5.0,2.653074376084602
72.0,4392.702572286369
55.0,3310.721854325144
95.0,8968.641308310582
41.0,1698.651416957777
25.0,627.0863597587194
1.0,14.274870154247884
55.0,2550.9689474529346
4.0,93.7490340897648
48.0,2389.398703759612
55.0,2959.7392878641263
75.0,5141.224351140173
68.0,4810.599286132219
100.0,9996.98340952977
25.0,677.7294380701344
75.0,5698.604682313084
34.0,1339.2840912006782
38.0,1676.9861954733
92.0,7531.317323007681
21.0,240.4674162059002
88.0,7372.07332068759
75.0,6273.606456215786
76.0,6529.6803672994665
44.0,2361.68520706889
10.0,194.16054987796724
21.0,745.5694635329004
16.0,196.06336828103323
32.0,1133.9490517056001
13.0,172.03283574747974
26.0,613.3791225187551
70.0,5429.446620910147
77.0,6011.132780510852
77.0,5813.304898581422
88.0,7754.192537211028
35.0,1226.712657493275
24.0,469.09397455861927
17.0,300.56517584187594
91.0,8905.2797083278
32.0,1117.8298865661236
36.0,1057.667084328
89.0,8204.267742149474
69.0,5077.466169761578
30.0,975.4458543883676
6.0,29.147474004258488
22.0,344.56321016616147
67.0,5179.85512356222
9.0,27.308563041640507
74.0,5416.435126954931
50.0,2477.002117938473
85.0,6837.780829765252
3.0,2.73012532559201
0.0,14.719899674059796
59.0,3848.727782235914
62.0,3753.4180911205603
17.0,175.56028142700904
90.0,7852.924293558523
23.0,446.75396910449587
19.0,568.8308356055376
93.0,8466.21441001836
14.0,105.4138066887732
58.0,2931.877700264837
87.0,7570.123582314528
37.0,1420.8733339499813
20.0,385.0537515944052
35.0,1210.038667942085
63.0,3847.95783715725
56.0,2774.132903974845
62.0,3374.4846689158735
98.0,9446.76853840383
90.0,8190.531091791747
51.0,2551.497118628655
93.0,8921.202728807932
22.0,445.54539953663726
38.0,1395.9925965493062
13.0,105.79662097096245
98.0,9225.472671592759
99.0,10019.08303537968
31.0,936.7466219406989
94.0,9252.517142699631
73.0,5084.87084504803
37.0,1196.683289222175
23.0,361.88703711104307
11.0,115.92176170580173
88.0,8204.734008688174
47.0,2373.4315189256204
79.0,6200.207702300598
91.0,7264.9920544937695
71.0,5134.854580816312
10.0,79.90555212450123
39.0,1591.6956402279754
92.0,8436.589880922213
99.0,9823.189287340014
28.0,687.5914411190748
32.0,1103.292177041202
32.0,1276.1989538710225
75.0,5911.463908053421
99.0,9862.226966548742
27.0,664.1759201340833
64.0,4603.8523881688725
98.0,9702.981049250333
38.0,968.0386160844291
46.0,2071.315772610658
13.0,160.1585943477445
96.0,9131.838527926471
9.0,90.75289981064596
34.0,1303.854976680232
49.0,2156.328395573151
1.0,14.745455001956454
50.0,2398.356724160435
94.0,8696.132264967962
27.0,551.1465067551337
20.0,293.6257481978481
12.0,211.96335821140684
45.0,1725.565559258487
91.0,8399.228609076223
61.0,4378.009116592108
10.0,85.20872998222738
47.0,2248.066432422912
33.0,1208.5645927048117
84.0,7414.581872377051
24.0,475.7929887147347
48.0,2391.174744207953
48.0,2188.4700428930214
9.0,166.75294162971312
93.0,8940.086647539707
99.0,9019.431489920898
8.0,5.660461694347695
20.0,461.3830916737408
38.0,1281.4935549755792
78.0,6736.532203150227
81.0,6220.631035018401
42.0,2232.4909168238064
95.0,9252.23200501579
78.0,6144.195568964417
44.0,1844.0789736743072
68.0,4151.523338680625
87.0,7091.64660270365
58.0,3284.0897618766708
52.0,2758.4569494033262
26.0,662.7547871589907
75.0,5688.603890100013
48.0,2875.6653000604324
71.0,5646.720389406715
77.0,5493.999002201959
34.0,1313.9227548905262
24.0,408.7133003136146
70.0,4481.97862585269
29.0,1160.9545100181288
76.0,5349.24024807465
98.0,8622.8480271679
28.0,804.739910910714
87.0,7326.176588409836
9.0,114.15934265736
87.0,7414.430300742798
33.0,1103.5892742179092
64.0,4368.632862944034
17.0,372.67783042870093
49.0,2385.875136059798
95.0,8785.643417583791
75.0,5693.8473060755205
89.0,8325.174145327708
81.0,7596.326704506786
25.0,652.1653532055526
47.0,2122.103514757855
50.0,2465.398225082563
5.0,54.497528911676554
68.0,5056.902229164531
84.0,6973.202802619421
8.0,77.28414061829602
41.0,1109.3155502177042
26.0,697.1514258143651
89.0,8414.320848073843
78.0,6811.251604875766
34.0,1345.248346558363
92.0,7566.303857839963
27.0,1046.382865883043
12.0,281.6872062041592
2.0,2.485618316719491
22.0,304.91495166295886
0.0,4.4779343515035555
26.0,592.8272135125966
50.0,2332.3985231559477
84.0,7313.919184926857
70.0,5433.805070105079
66.0,3988.1618383019113
42.0,1479.335970298885
19.0,379.12014786302205
94.0,8849.970580852665
71.0,4613.196067165426
19.0,509.89986336183307
16.0,256.5218301338153
49.0,2345.7631278589793
29.0,880.1522434361278
29.0,710.5243848967403
86.0,7444.5951530925
50.0,2582.982334051465
86.0,7845.090790744142
30.0,1062.7474457770754
23.0,442.0377443378319
20.0,429.6893593963411
16.0,415.3652640832109
57.0,3277.7687784305103
8.0,48.546572598863
8.0,104.85934080722501
62.0,4218.296075837302
55.0,3064.6121438134023
30.0,976.1660333727317
86.0,8230.20697561752
62.0,3451.577422516129
51.0,3119.2260721670223
61.0,3623.9507468255406
86.0,7230.603286374025
61.0,3646.7384251928916
21.0,340.2843516566366
81.0,6754.931856802752
97.0,8891.798681276625
5.0,59.01350173990847
61.0,3723.2672138294733
47.0,2873.562727160683
98.0,8925.957949724489
30.0,782.018556735268
63.0,3913.331437736889
0.0,1.9775514768944833
100.0,10342.959400196416
18.0,191.8152947436624
30.0,840.8662080215569
98.0,9809.546934660606
16.0,242.15577379320442
22.0,606.8972143117162
55.0,2914.26510204471
43.0,1841.6540767951274
75.0,5519.98790984883
91.0,8311.992390878797
46.0,2442.7721812755644
85.0,6802.428342958423
55.0,3153.163848457743
36.0,1381.655831983952
49.0,2150.1107416477107
94.0,9413.62447272625
43.0,1667.2376094425867
22.0,580.0864123723846
37.0,1692.8175102896505
24.0,482.851431259922
95.0,10148.72832836461
61.0,3745.4052335846786
75.0,5534.641322304706
68.0,4767.042414704348
58.0,3213.437274277394
5.0,34.344191053240635
53.0,3104.7421991720075
80.0,6275.842965317994
83.0,7447.996397493228
25.0,638.5586912634398
34.0,1320.0828538601036
26.0,764.8400810577795
90.0,8986.453256353107
60.0,3442.599165196162
49.0,3153.871998256605
19.0,338.89841931142945
92.0,7442.404179492251
29.0,707.2600875276078
8.0,71.4450970383014
57.0,3156.340175354498
29.0,764.7728464479223
19.0,435.7204464085487
81.0,6058.0606323101
50.0,2501.7881446318233
15.0,86.32000996965434
70.0,5629.271685683255
39.0,1467.1787808913919
43.0,1998.7931079132823
21.0,506.707562092473
98.0,10505.418782441404
86.0,7528.764338832542
16.0,193.1401110053022
25.0,615.9451702197385
31.0,1152.076241381892
93.0,8513.697646968247
67.0,4724.314753671014
49.0,2245.3542250476034
25.0,1048.1904274065764
88.0,7686.710428372692
54.0,2978.592574147895
21.0,326.326240456385
8.0,62.355341460500306
32.0,1225.2387662334204
35.0,1348.9631117898884
67.0,4336.190136102387
90.0,8026.897571297151
59.0,3805.6884280962545
15.0,134.67586601154693
67.0,5052.747438632007
42.0,1911.3519787784553
44.0,1728.4149437759736
77.0,5513.882881642337
68.0,4393.449924924314
36.0,1341.345266785946
11.0,106.5797863948518
10.0,51.21488619643394
65.0,4608.513248380021
98.0,10223.18338526003
98.0,9724.56386508713
49.0,2519.1202633101816
31.0,775.007839200978
56.0,3127.6007483419007
70.0,5848.182241256171
91.0,8474.595049108768
25.0,748.1567611570301
54.0,3060.394758543224
39.0,1713.952008981314
91.0,8759.194837848374
3.0,28.05878138614513
22.0,441.6005615647254
2.0,5.139558554368421
2.0,0.014849981947692003
65.0,4421.646477232717
71.0,5451.810549288671
42.0,1772.528621260661
76.0,5983.232479246319
43.0,1682.8469658308666
8.0,217.65256455909937
86.0,6935.889895004175
87.0,8088.078205534393
3.0,5.228410075216882
58.0,3092.9406842725157
62.0,3863.0120759664574
89.0,8020.641683213725
95.0,8836.548710958401
28.0,717.1811730456728
0.0,0.5845177815697158
1.0,0.08001317565319603
49.0,1959.6562799604267
21.0,394.0916358184043
46.0,2224.0278768759604
11.0,69.87900948507104
89.0,8479.015688361938
37.0,1754.5492950006872
29.0,932.771793655706
44.0,2197.4104458236907
96.0,9284.593371087045
16.0,321.02139380148594
74.0,5137.95060126203
35.0,1066.0209027625983
42.0,1548.0156201875193
16.0,290.15783701971964
56.0,2795.791083312956
18.0,251.35402434296927
100.0,11853.029271260893
54.0,2430.9605942350427
92.0,8005.766265917736
63.0,4054.312363490049
81.0,7019.776998005261
73.0,5403.921404599164
48.0,2190.5182292193995
1.0,33.75548184207003
85.0,7264.200586263259
14.0,111.98167936045931
25.0,456.9754094504632
45.0,2120.9501456968505
98.0,9070.452892298981
97.0,8864.503457124241
58.0,2975.558539927186
93.0,7632.224663276167
88.0,7828.25313849796
89.0,7136.947577757447
47.0,2381.095553751888
6.0,115.92305263635166
34.0,929.5687065965492
30.0,886.1613209149054
16.0,182.67543021344133
86.0,7418.300905973022
40.0,1874.909698953743
52.0,2695.8008661239096
15.0,271.9812110857272
4.0,63.96917862366427
95.0,9538.822509814665
99.0,8065.019508874518
35.0,1449.4517268882566
58.0,3633.5003615840787
10.0,45.013307732583584
16.0,336.9019590126677
53.0,3177.642518400959
58.0,3943.9206406362155
42.0,1701.6908988221319
24.0,377.38406157025264
84.0,6870.645676283313
64.0,4046.696442149313
12.0,127.60576087205854
61.0,3602.730375908811
75.0,5271.252712866214
15.0,141.12598267030722
100.0,10140.746524802313
43.0,2036.1941557496218
13.0,219.36773648550945
48.0,2313.0020886461025
45.0,1788.5673114996332
52.0,2780.8639919463362
34.0,1348.6499622781882
30.0,820.55619005809
65.0,3864.7051449929622
100.0,9136.414835724478
67.0,4361.711272105469
99.0,9991.326381607505
45.0,2129.7689515685856
87.0,7945.502754040713
73.0,4860.58252118903
9.0,151.7175170026276
81.0,6115.703371929472
72.0,5085.109498122343
81.0,6634.98986063179
58.0,3433.3747773598407
93.0,8953.908365303787
82.0,7850.628049352523
66.0,4051.1551391454627
97.0,9020.301056795492
